article_title,revision_id,article_quality,state,population,regional_division
"Albion, Michigan",1178149972,C,Michigan,10034113,Midwest
"Albion Township, Michigan",1166384369,Start,Michigan,10034113,Midwest
"Alcona Township, Michigan",1176982697,GA,Michigan,10034113,Midwest
"Algansee Township, Michigan",1169548350,C,Michigan,10034113,Midwest
"Algoma Township, Michigan",1166384696,C,Michigan,10034113,Midwest
"Algonac, Michigan",1174217000,C,Michigan,10034113,Midwest
"Allegan, Michigan",1132573080,C,Michigan,10034113,Midwest
"Allegan Township, Michigan",1166384789,Start,Michigan,10034113,Midwest
"Allen, Michigan",1166384918,C,Michigan,10034113,Midwest
"Allen Township, Michigan",1174667385,C,Michigan,10034113,Midwest
"Allendale Charter Township, Michigan",1177093292,C,Michigan,10034113,Midwest
"Allen Park, Michigan",1171048867,GA,Michigan,10034113,Midwest
"Allis Township, Michigan",1174667486,Start,Michigan,10034113,Midwest
"Allouez Township, Michigan",1168301354,GA,Michigan,10034113,Midwest
"Alma, Michigan",1153585240,C,Michigan,10034113,Midwest
"Almena Township, Michigan",1166385247,Start,Michigan,10034113,Midwest
"Almer Township, Michigan",1140108933,Start,Michigan,10034113,Midwest
"Almira Township, Michigan",1166385281,C,Michigan,10034113,Midwest
"Almont, Michigan",1171166457,C,Michigan,10034113,Midwest
"Almont Township, Michigan",1166385313,Start,Michigan,10034113,Midwest
"Aloha Township, Michigan",1174667519,C,Michigan,10034113,Midwest
"Alpena, Michigan",1177643655,GA,Michigan,10034113,Midwest
"Alpena Township, Michigan",1138258682,C,Michigan,10034113,Midwest
"Alpha, Michigan",1166385411,C,Michigan,10034113,Midwest
"Alpine Township, Michigan",1166385452,C,Michigan,10034113,Midwest
"Amber Township, Michigan",1172176497,C,Michigan,10034113,Midwest
"Amboy Township, Michigan",1174667750,C,Michigan,10034113,Midwest
"Ann Arbor, Michigan",1179393894,GA,Michigan,10034113,Midwest
"Ann Arbor Charter Township, Michigan",1142152809,C,Michigan,10034113,Midwest
"Antioch Township, Michigan",1174667941,C,Michigan,10034113,Midwest
"Antrim Township, Michigan",1174667955,B,Michigan,10034113,Midwest
"Antwerp Township, Michigan",1166484251,Start,Michigan,10034113,Midwest
"Applegate, Michigan",1166484377,Start,Michigan,10034113,Midwest
"Arbela Township, Michigan",1166484505,Start,Michigan,10034113,Midwest
"Arcada Township, Michigan",1174667994,Start,Michigan,10034113,Midwest
"Arcadia Township, Lapeer County, Michigan",1166484560,C,Michigan,10034113,Midwest
"Arcadia Township, Manistee County, Michigan",1174458006,C,Michigan,10034113,Midwest
"Arenac Township, Michigan",1174668041,Start,Michigan,10034113,Midwest
"Argentine Township, Michigan",1178182579,Start,Michigan,10034113,Midwest
"Argyle Township, Michigan",1174668052,C,Michigan,10034113,Midwest
"Arlington Township, Michigan",1166485015,Start,Michigan,10034113,Midwest
"Armada, Michigan",1176798913,C,Michigan,10034113,Midwest
"Armada Township, Michigan",1167235841,Start,Michigan,10034113,Midwest
"Arthur Township, Michigan",1174668135,C,Michigan,10034113,Midwest
"Arvon Township, Michigan",1177232001,C,Michigan,10034113,Midwest
"Ash Township, Michigan",1173918388,C,Michigan,10034113,Midwest
"Ashland Township, Michigan",1166485882,Start,Michigan,10034113,Midwest
"Ashley, Michigan",1178917950,Start,Michigan,10034113,Midwest
"Assyria Township, Michigan",1174668305,C,Michigan,10034113,Midwest
"Athens, Michigan",1166486388,Start,Michigan,10034113,Midwest
"Athens Township, Michigan",1175312241,C,Michigan,10034113,Midwest
"Atlas Township, Michigan",1178182431,C,Michigan,10034113,Midwest
"Attica Township, Michigan",1166486633,C,Michigan,10034113,Midwest
"Auburn, Michigan",1149834379,C,Michigan,10034113,Midwest
"Auburn Hills, Michigan",1175565056,C,Michigan,10034113,Midwest
"Au Gres, Michigan",1157621303,C,Michigan,10034113,Midwest
"Au Gres Township, Michigan",1174668361,Start,Michigan,10034113,Midwest
"Augusta, Michigan",1166486898,C,Michigan,10034113,Midwest
"Augusta Charter Township, Michigan",1168689871,GA,Michigan,10034113,Midwest
"Aurelius Township, Michigan",1166486951,Start,Michigan,10034113,Midwest
"Au Sable Township, Iosco County, Michigan",1136040179,C,Michigan,10034113,Midwest
"Au Sable Township, Roscommon County, Michigan",1174668367,C,Michigan,10034113,Midwest
"Austin Township, Mecosta County, Michigan",1175050757,Start,Michigan,10034113,Midwest
"Austin Township, Sanilac County, Michigan",1174668424,C,Michigan,10034113,Midwest
"Au Train Township, Michigan",1179048294,GA,Michigan,10034113,Midwest
"Avery Township, Michigan",1178988087,Start,Michigan,10034113,Midwest
"Backus Township, Michigan",1174668513,C,Michigan,10034113,Midwest
"Bad Axe, Michigan",1139728307,C,Michigan,10034113,Midwest
"Bagley Township, Michigan",1166532237,B,Michigan,10034113,Midwest
"Bainbridge Township, Michigan",1166532336,Start,Michigan,10034113,Midwest
"Baldwin Township, Delta County, Michigan",1174668672,Start,Michigan,10034113,Midwest
"Baldwin Township, Iosco County, Michigan",1166532567,Start,Michigan,10034113,Midwest
"Baldwin, Michigan",1166532583,GA,Michigan,10034113,Midwest
"Baltimore Township, Michigan",1174668706,Start,Michigan,10034113,Midwest
"Bancroft, Michigan",1166533001,C,Michigan,10034113,Midwest
"Bangor Charter Township, Michigan",162937887,Stub,Michigan,10034113,Midwest
"Bangor, Michigan",1153243850,C,Michigan,10034113,Midwest
"Bangor Township, Van Buren County, Michigan",1166533070,Start,Michigan,10034113,Midwest
"Banks Township, Michigan",1174668734,C,Michigan,10034113,Midwest
"Baraga, Michigan",1171230488,C,Michigan,10034113,Midwest
"Baraga Township, Michigan",1174107714,B,Michigan,10034113,Midwest
"Bark River Township, Michigan",1174668783,C,Michigan,10034113,Midwest
"Baroda, Michigan",1166533996,C,Michigan,10034113,Midwest
"Baroda Township, Michigan",1166533992,Start,Michigan,10034113,Midwest
"Barry Township, Michigan",1166534119,C,Michigan,10034113,Midwest
"Barryton, Michigan",1174480781,C,Michigan,10034113,Midwest
"Barton Township, Michigan",1174668851,Start,Michigan,10034113,Midwest
"Barton Hills, Michigan",1175974045,C,Michigan,10034113,Midwest
"Batavia Township, Michigan",1174668889,Start,Michigan,10034113,Midwest
"Bates Township, Michigan",1168712063,Stub,Michigan,10034113,Midwest
"Bath Charter Township, Michigan",1124906006,C,Michigan,10034113,Midwest
"Battle Creek, Michigan",1177600304,GA,Michigan,10034113,Midwest
"Bay Township, Michigan",1166534838,C,Michigan,10034113,Midwest
"Bay City, Michigan",1175973159,B,Michigan,10034113,Midwest
"Bay de Noc Township, Michigan",1174668980,Start,Michigan,10034113,Midwest
"Bay Mills Township, Michigan",1174668961,C,Michigan,10034113,Midwest
"Bear Creek Township, Michigan",1166535138,C,Michigan,10034113,Midwest
"Bearinger Township, Michigan",1174669030,Start,Michigan,10034113,Midwest
"Bear Lake Township, Kalkaska County, Michigan",1174669012,Start,Michigan,10034113,Midwest
"Bear Lake, Michigan",1168217141,C,Michigan,10034113,Midwest
"Bear Lake Township, Manistee County, Michigan",1174458050,Start,Michigan,10034113,Midwest
"Beaugrand Township, Michigan",1166535883,Start,Michigan,10034113,Midwest
"Beaver Township, Bay County, Michigan",1166536115,GA,Michigan,10034113,Midwest
"Beaver Township, Newaygo County, Michigan",1174669109,Start,Michigan,10034113,Midwest
"Beaver Creek Township, Michigan",1174669067,C,Michigan,10034113,Midwest
"Beaverton, Michigan",1179081631,C,Michigan,10034113,Midwest
"Beaverton Township, Michigan",1174669197,Start,Michigan,10034113,Midwest
"Bedford Charter Township, Michigan",1116693490,C,Michigan,10034113,Midwest
"Bedford Township, Monroe County, Michigan",1166605873,C,Michigan,10034113,Midwest
"Belding, Michigan",1167813891,C,Michigan,10034113,Midwest
"Belknap Township, Michigan",1174669282,Start,Michigan,10034113,Midwest
"Bellaire, Michigan",1177702682,C,Michigan,10034113,Midwest
"Belleville, Michigan",1174143908,C,Michigan,10034113,Midwest
"Bellevue, Michigan",1166607052,C,Michigan,10034113,Midwest
"Bellevue Township, Michigan",1166607012,Start,Michigan,10034113,Midwest
"Belvidere Township, Michigan",1166607489,Start,Michigan,10034113,Midwest
"Bengal Township, Michigan",1174669404,Start,Michigan,10034113,Midwest
"Bennington Township, Michigan",1166607960,GA,Michigan,10034113,Midwest
"Benona Township, Michigan",1166607991,Start,Michigan,10034113,Midwest
"Bentley Township, Michigan",1174669442,C,Michigan,10034113,Midwest
"Benton Charter Township, Michigan",1158566694,GA,Michigan,10034113,Midwest
"Benton Township, Cheboygan County, Michigan",1166608227,C,Michigan,10034113,Midwest
"Benton Township, Eaton County, Michigan",1166608254,Start,Michigan,10034113,Midwest
"Benton Harbor, Michigan",1175564251,GA,Michigan,10034113,Midwest
"Benzonia, Michigan",1166608444,C,Michigan,10034113,Midwest
"Benzonia Township, Michigan",1166608439,C,Michigan,10034113,Midwest
"Bergland Township, Michigan",1168636341,Start,Michigan,10034113,Midwest
"Berkley, Michigan",1169014175,GA,Michigan,10034113,Midwest
"Berlin Township, Ionia County, Michigan",1166608663,Start,Michigan,10034113,Midwest
"Berlin Charter Township, Michigan",1160361156,C,Michigan,10034113,Midwest
"Berlin Township, St. Clair County, Michigan",1166608673,B,Michigan,10034113,Midwest
"Berrien Township, Michigan",1166608930,GA,Michigan,10034113,Midwest
"Berrien Springs, Michigan",1177725757,C,Michigan,10034113,Midwest
"Bertrand Township, Michigan",1166609047,C,Michigan,10034113,Midwest
"Bessemer, Michigan",1167339509,C,Michigan,10034113,Midwest
"Bessemer Township, Michigan",1174669517,C,Michigan,10034113,Midwest
"Bethany Township, Michigan",1174669535,Start,Michigan,10034113,Midwest
"Bethel Township, Michigan",1174669545,GA,Michigan,10034113,Midwest
"Beulah, Michigan",1166609642,C,Michigan,10034113,Midwest
"Beverly Hills, Michigan",1166609703,C,Michigan,10034113,Midwest
"Big Creek Township, Michigan",1174669594,C,Michigan,10034113,Midwest
"Big Prairie Township, Michigan",1166610087,Start,Michigan,10034113,Midwest
"Big Rapids, Michigan",1174479111,C,Michigan,10034113,Midwest
"Big Rapids Township, Michigan",1174914693,C,Michigan,10034113,Midwest
"Billings Township, Michigan",1166610354,B,Michigan,10034113,Midwest
"Bingham Township, Clinton County, Michigan",1166610443,Start,Michigan,10034113,Midwest
"Bingham Township, Huron County, Michigan",1174669662,Start,Michigan,10034113,Midwest
"Bingham Township, Leelanau County, Michigan",1166610451,C,Michigan,10034113,Midwest
"Bingham Farms, Michigan",1166610435,C,Michigan,10034113,Midwest
"Birch Run, Michigan",1168705568,C,Michigan,10034113,Midwest
"Birch Run Township, Michigan",1166610521,C,Michigan,10034113,Midwest
"Birmingham, Michigan",1177161061,C,Michigan,10034113,Midwest
"Bismarck Township, Michigan",1174669786,C,Michigan,10034113,Midwest
"Blackman Charter Township, Michigan",1124908916,C,Michigan,10034113,Midwest
"Blaine Township, Michigan",1174669843,C,Michigan,10034113,Midwest
"Blair Township, Michigan",1170189793,C,Michigan,10034113,Midwest
"Blendon Township, Michigan",1166611918,C,Michigan,10034113,Midwest
"Bliss Township, Michigan",1174669990,Start,Michigan,10034113,Midwest
"Blissfield, Michigan",1166611983,C,Michigan,10034113,Midwest
"Blissfield Township, Michigan",1166611977,Start,Michigan,10034113,Midwest
"Bloomer Township, Michigan",1174670056,Start,Michigan,10034113,Midwest
"Bloomfield Township, Huron County, Michigan",1174670075,Start,Michigan,10034113,Midwest
"Bloomfield Township, Missaukee County, Michigan",1174670087,Start,Michigan,10034113,Midwest
"Bloomfield Township, Oakland County, Michigan",1172323026,C,Michigan,10034113,Midwest
"Bloomfield Hills, Michigan",1177261904,GA,Michigan,10034113,Midwest
"Bloomingdale, Michigan",1166612405,C,Michigan,10034113,Midwest
"Bloomingdale Township, Michigan",1166612393,Start,Michigan,10034113,Midwest
"Blue Lake Township, Kalkaska County, Michigan",1174670209,Start,Michigan,10034113,Midwest
"Blue Lake Township, Muskegon County, Michigan",1178008561,Start,Michigan,10034113,Midwest
"Blumfield Township, Michigan",1174670283,C,Michigan,10034113,Midwest
"Boardman Township, Michigan",1174670293,C,Michigan,10034113,Midwest
"Bohemia Township, Michigan",1174670326,Start,Michigan,10034113,Midwest
"Bois Blanc Township, Michigan",1174670347,GA,Michigan,10034113,Midwest
"Boon Township, Michigan",1174670432,C,Michigan,10034113,Midwest
"Boston Township, Michigan",1166631262,Start,Michigan,10034113,Midwest
"Bourret Township, Michigan",1174670518,C,Michigan,10034113,Midwest
"Bowne Township, Michigan",1166631740,C,Michigan,10034113,Midwest
"Boyne City, Michigan",1151744289,C,Michigan,10034113,Midwest
"Boyne Falls, Michigan",1172443978,GA,Michigan,10034113,Midwest
"Boyne Valley Township, Michigan",1174670777,C,Michigan,10034113,Midwest
"Brady Township, Kalamazoo County, Michigan",1166632506,Start,Michigan,10034113,Midwest
"Brady Township, Saginaw County, Michigan",1174670836,Start,Michigan,10034113,Midwest
"Brampton Township, Michigan",1174670863,Start,Michigan,10034113,Midwest
"Branch Township, Michigan",1179544059,GA,Michigan,10034113,Midwest
"Brandon Charter Township, Michigan",173751631,Stub,Michigan,10034113,Midwest
"Brant Township, Michigan",1174670923,C,Michigan,10034113,Midwest
"Breckenridge, Michigan",1166633035,C,Michigan,10034113,Midwest
"Breedsville, Michigan",1166633079,C,Michigan,10034113,Midwest
"Breen Township, Michigan",1174670981,C,Michigan,10034113,Midwest
"Breitung Charter Township, Michigan",1116697152,C,Michigan,10034113,Midwest
"Brevort Township, Michigan",1170601183,Start,Michigan,10034113,Midwest
"Bridgehampton Township, Michigan",1174671071,Start,Michigan,10034113,Midwest
"Bridgeport Charter Township, Michigan",1168780161,C,Michigan,10034113,Midwest
"Bridgeton Township, Michigan",1174671117,Start,Michigan,10034113,Midwest
"Bridgewater Township, Michigan",1174671141,C,Michigan,10034113,Midwest
"Bridgman, Michigan",1116697370,C,Michigan,10034113,Midwest
"Brighton, Michigan",1178246823,C,Michigan,10034113,Midwest
"Brighton Township, Michigan",1168621107,GA,Michigan,10034113,Midwest
"Briley Township, Michigan",1178987558,Start,Michigan,10034113,Midwest
"Britton, Michigan",1166634026,C,Michigan,10034113,Midwest
"Brockway Township, Michigan",1174671237,Start,Michigan,10034113,Midwest
"Bronson, Michigan",1162259721,C,Michigan,10034113,Midwest
"Bronson Township, Michigan",1174671258,Start,Michigan,10034113,Midwest
"Brookfield Township, Eaton County, Michigan",1174671284,C,Michigan,10034113,Midwest
"Brookfield Township, Huron County, Michigan",1174671297,C,Michigan,10034113,Midwest
"Brooklyn, Michigan",1166634578,C,Michigan,10034113,Midwest
"Brooks Township, Michigan",1166634612,Start,Michigan,10034113,Midwest
"Broomfield Township, Michigan",1174671420,Start,Michigan,10034113,Midwest
"Brown Township, Michigan",1174671440,C,Michigan,10034113,Midwest
"Brown City, Michigan",1124614111,C,Michigan,10034113,Midwest
"Brownstown Charter Township, Michigan",1179226481,C,Michigan,10034113,Midwest
"Bruce Township, Chippewa County, Michigan",1174671479,C,Michigan,10034113,Midwest
"Bruce Township, Macomb County, Michigan",1167237062,C,Michigan,10034113,Midwest
"Buchanan, Michigan",1157942470,C,Michigan,10034113,Midwest
"Buchanan Township, Michigan",1166635864,Start,Michigan,10034113,Midwest
"Buckeye Township, Michigan",1174671560,C,Michigan,10034113,Midwest
"Buckley, Michigan",1171423337,C,Michigan,10034113,Midwest
"Buel Township, Michigan",1174671586,Start,Michigan,10034113,Midwest
"Buena Vista Charter Township, Michigan",1172088161,GA,Michigan,10034113,Midwest
"Bunker Hill Township, Michigan",1174671668,C,Michigan,10034113,Midwest
"Burdell Township, Michigan",1174671692,Start,Michigan,10034113,Midwest
"Burleigh Township, Michigan",1175648743,Start,Michigan,10034113,Midwest
"Burlington, Michigan",1170573083,Start,Michigan,10034113,Midwest
"Burlington Township, Calhoun County, Michigan",1174671795,Start,Michigan,10034113,Midwest
"Burlington Township, Lapeer County, Michigan",1174671804,Start,Michigan,10034113,Midwest
"Burns Township, Michigan",1166638302,Start,Michigan,10034113,Midwest
"Burnside Township, Michigan",1174671834,C,Michigan,10034113,Midwest
"Burr Oak, Michigan",1166638526,C,Michigan,10034113,Midwest
"Burr Oak Township, Michigan",1166638513,Start,Michigan,10034113,Midwest
"Burt Township, Alger County, Michigan",1179048472,Start,Michigan,10034113,Midwest
"Burt Township, Cheboygan County, Michigan",1166638674,Start,Michigan,10034113,Midwest
"Burtchville Township, Michigan",1166638694,C,Michigan,10034113,Midwest
"Burton, Michigan",1136396980,GA,Michigan,10034113,Midwest
"Bushnell Township, Michigan",1174671902,Start,Michigan,10034113,Midwest
"Butler Township, Michigan",1174671908,Start,Michigan,10034113,Midwest
"Butman Township, Michigan",1166639440,C,Michigan,10034113,Midwest
"Butterfield Township, Michigan",1174671950,B,Michigan,10034113,Midwest
"Byron Township, Michigan",1166639838,C,Michigan,10034113,Midwest
"Byron, Michigan",1166639860,C,Michigan,10034113,Midwest
"Cadillac, Michigan",1175569526,GA,Michigan,10034113,Midwest
"Caldwell Township, Michigan",1174672050,C,Michigan,10034113,Midwest
"Caledonia Township, Alcona County, Michigan",1174672064,C,Michigan,10034113,Midwest
