pageid,title,lastrevid,talkid,city,state,score_pred
129042,"East Liverpool, Ohio",1178597883,2233888.0,East Liverpool,Ohio,B
129483,"Eastlake, Ohio",1168088516,11884749.0,Eastlake,Ohio,GA
129744,"Eaton, Ohio",1169536902,17678226.0,Eaton,Ohio,GA
129546,"Elyria, Ohio",1174839790,4550953.0,Elyria,Ohio,C
129643,"Englewood, Ohio",1172722592,17712430.0,Englewood,Ohio,C
129085,"Euclid, Ohio",1175272302,3996075.0,Euclid,Ohio,C
129305,"Fairborn, Ohio",1176044872,4630431.0,Fairborn,Ohio,GA
60872,"Fairfield, Ohio",1177853568,8931749.0,Fairfield,Ohio,C
129847,"Fairlawn, Ohio",1171898398,1324833.0,Fairlawn,Ohio,C
129086,"Fairview Park, Ohio",1174769590,6993159.0,Fairview Park,Ohio,C
129392,"Findlay, Ohio",1179152789,2805553.0,Findlay,Ohio,GA
129345,"Forest Park, Ohio",1177995927,17711863.0,Forest Park,Ohio,GA
150913,"Fostoria, Ohio",1177229893,13796352.0,Fostoria,Ohio,GA
129927,"Franklin, Ohio",1172601787,3607483.0,Franklin,Ohio,GA
129791,"Fremont, Ohio",1177760984,4630753.0,Fremont,Ohio,GA
129257,"Gahanna, Ohio",1177232136,6007807.0,Gahanna,Ohio,GA
129065,"Galion, Ohio",1177214180,13795487.0,Galion,Ohio,GA
129087,"Garfield Heights, Ohio",1165747681,5485686.0,Garfield Heights,Ohio,C
128901,"Geneva, Ohio",1168088150,15430648.0,Geneva,Ohio,GA
129647,"Germantown, Ohio",1169821014,15292265.0,Germantown,Ohio,C
129869,"Girard, Ohio",1167975391,9506201.0,Girard,Ohio,C
129258,"Grandview Heights, Ohio",1165748451,13798603.0,Grandview Heights,Ohio,C
129848,"Green, Ohio",1168046812,14649974.0,Green,Ohio,C
129136,"Greenville, Ohio",1177760854,4680158.0,Greenville,Ohio,C
129259,"Grove City, Ohio",1165748853,8621684.0,Grove City,Ohio,C
129260,"Groveport, Ohio",1165748869,13798809.0,Groveport,Ohio,C
128961,"Hamilton, Ohio",1178557659,2248099.0,Hamilton,Ohio,B
129353,"Harrison, Ohio",1177998501,17146704.0,Harrison,Ohio,C
129519,"Heath, Ohio",1165749613,13798912.0,Heath,Ohio,C
129094,"Highland Heights, Ohio",1165749974,2579831.0,Highland Heights,Ohio,C
129261,"Hilliard, Ohio",1173040220,5253605.0,Hilliard,Ohio,C
129432,"Hillsboro, Ohio",1168959881,4630758.0,Hillsboro,Ohio,C
129872,"Hubbard, Ohio",1167975400,8876607.0,Hubbard,Ohio,GA
150930,"Huber Heights, Ohio",1179217679,7466001.0,Huber Heights,Ohio,C
129849,"Hudson, Ohio",1173668203,1459664.0,Hudson,Ohio,B
129169,"Huron, Ohio",1166732951,4630697.0,Huron,Ohio,C
129096,"Independence, Ohio",1159691577,17711539.0,Independence,Ohio,C
129509,"Ironton, Ohio",1175300908,4213410.0,Ironton,Ohio,GA
129454,"Jackson, Ohio",1177762181,4680209.0,Jackson,Ohio,GA
129521,"Johnstown, Ohio",1165404861,13798946.0,Johnstown,Ohio,C
24577701,"Kent, Ohio",1178804267,966883.0,Kent,Ohio,FA
129405,"Kenton, Ohio",1173339512,3429220.0,Kenton,Ohio,GA
150910,"Kettering, Ohio",1178568173,4302050.0,Kettering,Ohio,GA
129486,"Kirtland, Ohio",1172668870,4630717.0,Kirtland,Ohio,GA
129097,"Lakewood, Ohio",1177739901,4262560.0,Lakewood,Ohio,B
50022,"Lancaster, Ohio",1174430389,50025.0,Lancaster,Ohio,C
129931,"Lebanon, Ohio",1165889778,8179542.0,Lebanon,Ohio,C
128885,"Lima, Ohio",1176201273,4550958.0,Lima,Ohio,B
129437,"Logan, Ohio",1166454537,4680196.0,Logan,Ohio,C
40491,"London, Ohio",1165891217,4632928.0,London,Ohio,C
129550,"Lorain, Ohio",1178557736,4470317.0,Lorain,Ohio,C
129833,"Louisville, Ohio",1168910503,5274980.0,Louisville,Ohio,C
150882,"Loveland, Ohio",1178094144,434490.0,Loveland,Ohio,B
129100,"Lyndhurst, Ohio",1178914315,17446696.0,Lyndhurst,Ohio,GA
129851,"Macedonia, Ohio",1168046925,11023624.0,Macedonia,Ohio,C
129359,"Madeira, Ohio",1178100314,12630770.0,Madeira,Ohio,GA
129774,"Mansfield, Ohio",1178724507,2578292.0,Mansfield,Ohio,FA
129101,"Maple Heights, Ohio",1172107499,17711541.0,Maple Heights,Ohio,GA
129944,"Marietta, Ohio",1177762116,4630755.0,Marietta,Ohio,C
129588,"Marion, Ohio",1177760520,2970256.0,Marion,Ohio,B
128943,"Martins Ferry, Ohio",1175530035,14664244.0,Martins Ferry,Ohio,C
129907,"Marysville, Ohio",1168621928,1106706.0,Marysville,Ohio,B
129933,"Mason, Ohio",1179460428,4212456.0,Mason,Ohio,C
129834,"Massillon, Ohio",1175538835,3315513.0,Massillon,Ohio,B
129561,"Maumee, Ohio",1163703918,7919809.0,Maumee,Ohio,C
129103,"Mayfield Heights, Ohio",1165892663,17711542.0,Mayfield Heights,Ohio,C
129597,"Medina, Ohio",1178752750,4221146.0,Medina,Ohio,GA
129490,"Mentor, Ohio",1178005079,3998416.0,Mentor,Ohio,C
129491,"Mentor-on-the-Lake, Ohio",1168088560,17712051.0,Mentor-on-the-Lake,Ohio,C
129648,"Miamisburg, Ohio",1178290034,5614836.0,Miamisburg,Ohio,C
129104,"Middleburg Heights, Ohio",1165893315,6269318.0,Middleburg Heights,Ohio,GA
150875,"Middletown, Ohio",1179524332,4550952.0,Middletown,Ohio,C
150884,"Milford, Ohio",1178318261,17146716.0,Milford,Ohio,C
62801517,"Monroe, Butler and Warren County, Ohio",935231123,13608433.0,Monroe,Butler and Warren County,Stub
129363,"Montgomery, Ohio",1178260359,12630575.0,Montgomery,Ohio,GA
129649,"Moraine, Ohio",1172722678,17712438.0,Moraine,Ohio,GA
129364,"Mount Healthy, Ohio",1178421456,17146719.0,Mount Healthy,Ohio,GA
129482,"Mount Vernon, Ohio",1177760545,4236667.0,Mount Vernon,Ohio,C
129853,"Munroe Falls, Ohio",1168046940,17720896.0,Munroe Falls,Ohio,C
129428,"Napoleon, Ohio",1170025936,4680193.0,Napoleon,Ohio,GA
128917,"Nelsonville, Ohio",1155517711,4630712.0,Nelsonville,Ohio,C
129269,"New Albany, Ohio",1176168052,3248613.0,New Albany,Ohio,GA
129001,"New Carlisle, Ohio",1165895147,13797702.0,New Carlisle,Ohio,GA
129854,"New Franklin, Ohio",1168046949,17720898.0,New Franklin,Ohio,C
129895,"New Philadelphia, Ohio",1177760280,4630688.0,New Philadelphia,Ohio,GA
129523,"Newark, Ohio",1173671088,4627243.0,Newark,Ohio,C
129879,"Niles, Ohio",1176696319,4487594.0,Niles,Ohio,GA
129837,"North Canton, Ohio",1176876843,4630692.0,North Canton,Ohio,GA
129369,"North College Hill, Ohio",1178422491,17146723.0,North College Hill,Ohio,GA
16942972,"North Olmsted, Ohio",1165895841,4632886.0,North Olmsted,Ohio,GA
129551,"North Ridgeville, Ohio",1165895859,3337541.0,North Ridgeville,Ohio,C
129110,"North Royalton, Ohio",1165895898,17711544.0,North Royalton,Ohio,C
129984,"Northwood, Ohio",1175149860,9729119.0,Northwood,Ohio,C
150941,"Norton, Ohio",1171218676,3119668.0,Norton,Ohio,C
129450,"Norwalk, Ohio",1177760364,3845667.0,Norwalk,Ohio,C
129372,"Norwood, Ohio",1178577569,12630435.0,Norwood,Ohio,B
129652,"Oakwood, Montgomery County, Ohio",1176627608,5426482.0,Oakwood,Montgomery County,C
129552,"Oberlin, Ohio",1165896289,1192701.0,Oberlin,Ohio,C
129271,"Obetz, Ohio",1167413416,13535662.0,Obetz,Ohio,C
129112,"Olmsted Falls, Ohio",1179389011,17834941.0,Olmsted Falls,Ohio,C
129775,"Ontario, Ohio",1169873716,9135557.0,Ontario,Ohio,GA
129562,"Oregon, Ohio",1171017709,3790041.0,Oregon,Ohio,C
129954,"Orrville, Ohio",1175116156,4630513.0,Orrville,Ohio,C
128966,"Oxford, Ohio",1179524771,3293071.0,Oxford,Ohio,C
129496,"Painesville, Ohio",1174038066,4632882.0,Painesville,Ohio,GA
129114,"Parma, Ohio",1178727229,3103395.0,Parma,Ohio,GA
129115,"Parma Heights, Ohio",1170258359,17711547.0,Parma Heights,Ohio,C
129525,"Pataskala, Ohio",1177324101,8484124.0,Pataskala,Ohio,GA
129116,"Pepper Pike, Ohio",1170697960,1955173.0,Pepper Pike,Ohio,C
129986,"Perrysburg, Ohio",1177222044,13796379.0,Perrysburg,Ohio,GA
150903,"Pickerington, Ohio",1178119744,13798660.0,Pickerington,Ohio,C
129623,"Piqua, Ohio",1173068203,1949826.0,Piqua,Ohio,C
129694,"Port Clinton, Ohio",1174195855,4469944.0,Port Clinton,Ohio,GA
129801,"Portsmouth, Ohio",1177761961,4604621.0,Portsmouth,Ohio,B
129162,"Powell, Ohio",1174864700,9745064.0,Powell,Ohio,GA
129739,"Ravenna, Ohio",1173864040,3462367.0,Ravenna,Ohio,GA
129375,"Reading, Ohio",1177427091,17146726.0,Reading,Ohio,GA
129859,"Reminderville, Ohio",1173666018,15768593.0,Reminderville,Ohio,C
150905,"Reynoldsburg, Ohio",1178494433,8729287.0,Reynoldsburg,Ohio,C
129117,"Richmond Heights, Ohio",1165899641,17711556.0,Richmond Heights,Ohio,C
150929,"Rittman, Ohio",1174914666,13795702.0,Rittman,Ohio,C
129654,"Riverside, Ohio",1175716715,17712446.0,Riverside,Ohio,C
129118,"Rocky River, Ohio",1177740959,17711557.0,Rocky River,Ohio,GA
129989,"Rossford, Ohio",1175150185,11959331.0,Rossford,Ohio,C
128948,"St. Clairsville, Ohio",1165902833,4630677.0,St. Clairsville,Ohio,C
128928,"St. Marys, Ohio",1169699045,6645655.0,St. Marys,Ohio,C
129051,"Salem, Ohio",1179241716,4630474.0,Salem,Ohio,GA
14301875,"Sandusky, Ohio",1175119096,14301800.0,Sandusky,Ohio,C
129119,"Seven Hills, Ohio",1165901309,15320605.0,Seven Hills,Ohio,C
129120,"Shaker Heights, Ohio",1171229382,2228220.0,Shaker Heights,Ohio,GA
150878,"Sharonville, Ohio",1177501396,13608442.0,Sharonville,Ohio,C
129555,"Sheffield Lake, Ohio",1165901485,17712146.0,Sheffield Lake,Ohio,C
129776,"Shelby, Ohio",1169873850,9135911.0,Shelby,Ohio,C
129822,"Sidney, Ohio",1177760884,17678244.0,Sidney,Ohio,C
129121,"Solon, Ohio",1177399683,4397698.0,Solon,Ohio,GA
129122,"South Euclid, Ohio",1165902205,4630805.0,South Euclid,Ohio,GA
129936,"South Lebanon, Ohio",1172880534,17282735.0,South Lebanon,Ohio,C
150933,"Springboro, Ohio",1175831507,2499801.0,Springboro,Ohio,GA
129379,"Springdale, Ohio",1177510429,12886134.0,Springdale,Ohio,C
129011,"Springfield, Ohio",1176421525,4240666.0,Springfield,Ohio,C
129470,"Steubenville, Ohio",1178739882,1243761.0,Steubenville,Ohio,C
129862,"Stow, Ohio",1176266879,7921664.0,Stow,Ohio,GA
129740,"Streetsboro, Ohio",1168909433,1955136.0,Streetsboro,Ohio,C
129123,"Strongsville, Ohio",1176246358,5290339.0,Strongsville,Ohio,C
129582,"Struthers, Ohio",1169080535,12866939.0,Struthers,Ohio,GA
129164,"Sunbury, Ohio",1167679643,13798479.0,Sunbury,Ohio,C
129564,"Sylvania, Ohio",1176810314,533623.0,Sylvania,Ohio,GA
150939,"Tallmadge, Ohio",1176267717,5725481.0,Tallmadge,Ohio,GA
129382,"Indian Hill, Ohio",1178027351,884091.0,Indian Hill,Ohio,C
129813,"Tiffin, Ohio",1170342770,4632888.0,Tiffin,Ohio,C
129626,"Tipp City, Ohio",1169584734,9454191.0,Tipp City,Ohio,C
30849,"Toledo, Ohio",1178843510,495580.0,Toledo,Ohio,GA
129473,"Toronto, Ohio",1168277713,16718062.0,Toronto,Ohio,C
128974,"Trenton, Ohio",1165904834,13608445.0,Trenton,Ohio,C
129656,"Trotwood, Ohio",1172723486,17712451.0,Trotwood,Ohio,GA
129627,"Troy, Ohio",1173079154,13687438.0,Troy,Ohio,GA
17567527,"Twinsburg, Ohio",1173674584,17720907.0,Twinsburg,Ohio,C
129904,"Uhrichsville, Ohio",1173182532,13800106.0,Uhrichsville,Ohio,GA
150931,"Union, Ohio",1173811802,13687448.0,Union,Ohio,C
129124,"University Heights, Ohio",1170738637,4630819.0,University Heights,Ohio,GA
129273,"Upper Arlington, Ohio",1179419055,4103315.0,Upper Arlington,Ohio,C
130001,"Upper Sandusky, Ohio",1165905297,4997818.0,Upper Sandusky,Ohio,C
128992,"Urbana, Ohio",1178129526,4632916.0,Urbana,Ohio,GA
129915,"Van Wert, Ohio",1177761767,6645774.0,Van Wert,Ohio,GA
129657,"Vandalia, Ohio",1177989023,13251211.0,Vandalia,Ohio,C
150900,"Vermilion, Ohio",1173273682,1195946.0,Vermilion,Ohio,C
129600,"Wadsworth, Ohio",1169105359,2871540.0,Wadsworth,Ohio,GA
128930,"Wapakoneta, Ohio",1177761257,4680115.0,Wapakoneta,Ohio,C
129883,"Warren, Ohio",1175538772,4550967.0,Warren,Ohio,C
129128,"Warrensville Heights, Ohio",1165906633,17711569.0,Warrensville Heights,Ohio,GA
29260885,"Washington Court House, Ohio",1177760721,4630743.0,Washington Court House,Ohio,GA
129565,"Waterville, Ohio",1178316391,13796272.0,Waterville,Ohio,C
129284,"Wauseon, Ohio",1177288334,4680168.0,Wauseon,Ohio,GA
129456,"Wellston, Ohio",1165907056,10038884.0,Wellston,Ohio,C
129658,"West Carrollton, Ohio",1172723595,17012776.0,West Carrollton,Ohio,GA
150897,"Westerville, Ohio",1170867451,991440.0,Westerville,Ohio,GA
129129,"Westlake, Ohio",1178375016,5679130.0,Westlake,Ohio,GA
129276,"Whitehall, Ohio",1165907523,13798714.0,Whitehall,Ohio,C
129500,"Wickliffe, Ohio",1168088714,17012722.0,Wickliffe,Ohio,GA
129452,"Willard, Ohio",1166734856,12415795.0,Willard,Ohio,C
129501,"Willoughby, Ohio",1168088647,17012532.0,Willoughby,Ohio,C
129502,"Willoughby Hills, Ohio",1168088650,17012536.0,Willoughby Hills,Ohio,C
129503,"Willowick, Ohio",1168088657,17012529.0,Willowick,Ohio,GA
129040,"Wilmington, Ohio",1179184079,4630728.0,Wilmington,Ohio,C
129958,"Wooster, Ohio",1179198901,1873615.0,Wooster,Ohio,C
129277,"Worthington, Ohio",1165908510,3382296.0,Worthington,Ohio,C
129388,"Wyoming, Ohio",1179094511,17007078.0,Wyoming,Ohio,GA
129310,"Xenia, Ohio",1177454008,4671104.0,Xenia,Ohio,C
150927,"Youngstown, Ohio",1178565418,3620889.0,Youngstown,Ohio,B
129683,"Zanesville, Ohio",1177998088,4630668.0,Zanesville,Ohio,C
128949,"Aberdeen, Ohio",1166382833,15778469.0,Aberdeen,Ohio,C
129401,"Ada, Ohio",1170024940,4630817.0,Ada,Ohio,GA
129672,"Adamsville, Ohio",1167432533,13490466.0,Adamsville,Ohio,C
129326,"Addyston, Ohio",1166383479,12886136.0,Addyston,Ohio,C
129780,"Adelphi, Ohio",1170008682,13426055.0,Adelphi,Ohio,C
150918,"Adena, Ohio",1167976532,15778756.0,Adena,Ohio,C
128911,"Albany, Ohio",1166384262,7047236.0,Albany,Ohio,C
129512,"Alexandria, Ohio",1166384630,13799042.0,Alexandria,Ohio,C
129402,"Alger, Ohio",1166384673,5136657.0,Alger,Ohio,C
129174,"Amanda, Ohio",1173985542,16799851.0,Amanda,Ohio,C
129327,"Amberley, Ohio",1156085821,10591802.0,Amberley,Ohio,C
128912,"Amesville, Ohio",1166386115,16799878.0,Amesville,Ohio,C
129457,"Amsterdam, Ohio",1168276372,3933795.0,Amsterdam,Ohio,C
128897,"Andover, Ohio",1168087446,16799897.0,Andover,Ohio,C
129814,"Anna, Ohio",1173053441,15595134.0,Anna,Ohio,C
129131,"Ansonia, Ohio",1167565854,16800011.0,Ansonia,Ohio,GA
129630,"Antioch, Ohio",1166484165,4632996.0,Antioch,Ohio,Start
129697,"Antwerp, Ohio",1168622398,15768635.0,Antwerp,Ohio,C
129946,"Apple Creek, Ohio",1174685586,9729141.0,Apple Creek,Ohio,C
129291,"Aquilla, Ohio",1168047798,5247014.0,Aquilla,Ohio,C
129389,"Arcadia, Ohio",1173735408,15779021.0,Arcadia,Ohio,C
129132,"Arcanum, Ohio",1166484612,15768586.0,Arcanum,Ohio,C
129279,"Archbold, Ohio",1161128688,4630724.0,Archbold,Ohio,C
129390,"Arlington, Ohio",1173735575,17281992.0,Arlington,Ohio,C
129328,"Arlington Heights, Ohio",1172555817,12886155.0,Arlington Heights,Ohio,GA
129157,"Ashley, Ohio",1166485956,245016.0,Ashley,Ohio,C
129720,"Ashville, Ohio",1177448045,13535625.0,Ashville,Ohio,GA
129504,"Athalia, Ohio",1168266411,11524870.0,Athalia,Ohio,C
129808,"Attica, Ohio",1171197018,15768556.0,Attica,Ohio,C
128888,"Bailey Lakes, Ohio",1166532253,9209752.0,Bailey Lakes,Ohio,C
129781,"Bainbridge, Ross County, Ohio",1170008859,13426064.0,Bainbridge,Ross County,C
129969,"Bairdstown, Ohio",1175238581,15778480.0,Bairdstown,Ohio,C
150890,"Baltic, Ohio",1176457935,15778587.0,Baltic,Ohio,C
129175,"Baltimore, Ohio",1162099503,15778683.0,Baltimore,Ohio,C
128932,"Barnesville, Ohio",1166533843,8154668.0,Barnesville,Ohio,C
129887,"Barnhill, Ohio",1173182902,2357805.0,Barnhill,Ohio,C
129014,"Batavia, Ohio",1175431603,4630673.0,Batavia,Ohio,GA
129684,"Batesville, Ohio",1166534610,15768274.0,Batesville,Ohio,C
129165,"Bay View, Ohio",1166534856,17711703.0,Bay View,Ohio,C
129823,"Beach City, Ohio",1168045774,13795886.0,Beach City,Ohio,C
129631,"Beallsville, Ohio",1174789186,4632994.0,Beallsville,Ohio,GA
129729,"Beaver, Ohio",1169188909,13799041.0,Beaver,Ohio,C
128879,"Beaverdam, Ohio",1166605567,6645830.0,Beaverdam,Ohio,C
128933,"Bellaire, Ohio",1172803653,5752815.0,Bellaire,Ohio,GA
25275481,"Belle Center, Ohio",1166606782,10429113.0,Belle Center,Ohio,C
129685,"Belle Valley, Ohio",1178906616,15778463.0,Belle Valley,Ohio,GA
129770,"Bellville, Ohio",1178433577,11921434.0,Bellville,Ohio,GA
128934,"Belmont, Ohio",1178439352,15778838.0,Belmont,Ohio,C
129754,"Belmore, Ohio",1169686278,17282009.0,Belmore,Ohio,C
129573,"Beloit, Ohio",1168708868,12896832.0,Beloit,Ohio,GA
129073,"Bentleyville, Ohio",1179417025,15768598.0,Bentleyville,Ohio,C
129391,"Benton Ridge, Ohio",1172051025,15778783.0,Benton Ridge,Ohio,C
129458,"Bergholz, Ohio",1168276425,9723419.0,Bergholz,Ohio,C
129558,"Berkey, Ohio",1166608568,13796225.0,Berkey,Ohio,GA
129166,"Berlin Heights, Ohio",1166608633,17282013.0,Berlin Heights,Ohio,C
129015,"Bethel, Ohio",1178982045,15768729.0,Bethel,Ohio,C
128935,"Bethesda, Ohio",1166609493,17282017.0,Bethesda,Ohio,C
129809,"Bettsville, Ohio",1171198945,15778764.0,Bettsville,Ohio,C
129939,"Beverly, Ohio",1166609740,15778840.0,Beverly,Ohio,C
129960,"Blakeslee, Ohio",1174944702,15768655.0,Blakeslee,Ohio,C
150885,"Blanchester, Ohio",1179184142,17282026.0,Blanchester,Ohio,C
129970,"Bloomdale, Ohio",1175245846,9729117.0,Bloomdale,Ohio,C
129187,"Bloomingburg, Ohio",1166612388,15778473.0,Bloomingburg,Ohio,C
129459,"Bloomingdale, Ohio",1168276456,15779024.0,Bloomingdale,Ohio,C
129810,"Bloomville, Ohio",1171199018,15778988.0,Bloomville,Ohio,C
150865,"Bluffton, Ohio",1166613593,4630790.0,Bluffton,Ohio,C
129888,"Bolivar, Ohio",1173183170,15778903.0,Bolivar,Ohio,GA
129844,"Boston Heights, Ohio",1168047045,17282029.0,Boston Heights,Ohio,C
129815,"Botkins, Ohio",1173349253,17282033.0,Botkins,Ohio,C
129409,"Bowerston, Ohio",1168049066,17282039.0,Bowerston,Ohio,C
129303,"Bowersville, Ohio",1166631613,13456213.0,Bowersville,Ohio,C
150894,"Bradford, Ohio",1166632373,15569579.0,Bradford,Ohio,C
129972,"Bradner, Ohio",1175249857,15768536.0,Bradner,Ohio,C
129075,"Bratenahl, Ohio",1177404736,15779012.0,Bratenahl,Ohio,GA
129176,"Bremen, Ohio",1166633150,15778614.0,Bremen,Ohio,C
129824,"Brewster, Ohio",1168045780,13795935.0,Brewster,Ohio,C
129256,"Brice, Ohio",1166633372,13798829.0,Brice,Ohio,C
128939,"Bridgeport, Ohio",1166633501,15778900.0,Bridgeport,Ohio,C
129080,"Brooklyn Heights, Ohio",1166634508,5679149.0,Brooklyn Heights,Ohio,C
128940,"Brookside, Ohio",1166634647,15778605.0,Brookside,Ohio,C
129698,"Broughton, Ohio",1168622535,15778892.0,Broughton,Ohio,C
150868,"Buchtel, Ohio",1166635899,12301866.0,Buchtel,Ohio,C
150901,"Buckeye Lake, Ohio",1166635961,9227846.0,Buckeye Lake,Ohio,C
128923,"Buckland, Ohio",1166636137,6645670.0,Buckland,Ohio,C
129947,"Burbank, Ohio",1174771961,13762187.0,Burbank,Ohio,C
129789,"Burgoon, Ohio",1170581616,15763692.0,Burgoon,Ohio,C
150895,"Burkettsville, Ohio",1166637283,15768528.0,Burkettsville,Ohio,C
129293,"Burton, Ohio",1176777912,4630387.0,Burton,Ohio,C
129771,"Butler, Ohio",1169875088,11921406.0,Butler,Ohio,C
129924,"Butlerville, Ohio",1166639433,6029847.0,Butlerville,Ohio,GA
129316,"Byesville, Ohio",1166639726,17282066.0,Byesville,Ohio,C
129412,"Cadiz, Ohio",1172285310,4630705.0,Cadiz,Ohio,C
128880,"Cairo, Ohio",1166688689,17835437.0,Cairo,Ohio,C
129686,"Caldwell, Ohio",1172055961,7479581.0,Caldwell,Ohio,GA
129583,"Caledonia, Ohio",1176700108,13798297.0,Caledonia,Ohio,C
129743,"Camden, Ohio",1166689543,15778981.0,Camden,Ohio,C
129664,"Cardington, Ohio",1167813095,13798156.0,Cardington,Ohio,C
129995,"Carey, Ohio",1175429104,13799385.0,Carey,Ohio,C
