index,title,lastrevid,score_pred,state
3855,"Arrowsmith, Illinois",1166485446,C,Illinois
3856,"Arthur, Illinois",1172985081,C,Illinois
3857,"Ashkum, Illinois",1166485841,C,Illinois
3858,"Ashland, Illinois",1176767701,Start,Illinois
3859,"Ashley, Illinois",1165507673,C,Illinois
3860,"Ashmore, Illinois",1168060594,C,Illinois
3861,"Ashton, Illinois",1166486022,Start,Illinois
3862,"Assumption, Illinois",1173767272,C,Illinois
3863,"Astoria, Illinois",1166014669,C,Illinois
3864,"Athens, Illinois",1174975594,C,Illinois
3865,"Atkinson, Illinois",1175437199,Start,Illinois
3866,"Atlanta, Illinois",1165507802,C,Illinois
3867,"Atwood, Illinois",1172985141,C,Illinois
3868,"Auburn, Illinois",1165507900,GA,Illinois
3869,"Augusta, Illinois",1166486891,C,Illinois
3870,"Aurora, Illinois",1179429393,B,Illinois
3871,"Ava, Illinois",1165508129,C,Illinois
3872,"Aviston, Illinois",1178147291,C,Illinois
3873,"Avon, Illinois",1166487332,C,Illinois
3874,"Baldwin, Illinois",1166532578,C,Illinois
3875,"Banner, Illinois",1166533232,C,Illinois
3876,"Bannockburn, Illinois",1167418822,GA,Illinois
3877,"Bardolph, Illinois",1166533617,Start,Illinois
3878,"Barrington, Illinois",1169218313,GA,Illinois
3879,"Barrington Hills, Illinois",1177237085,C,Illinois
3880,"Barry, Illinois",1172892686,Start,Illinois
3881,"Bartelso, Illinois",1167562087,C,Illinois
3882,"Bartlett, Illinois",1169218544,C,Illinois
3883,"Bartonville, Illinois",1166534330,C,Illinois
3884,"Basco, Illinois",1166534366,C,Illinois
3885,"Batavia, Illinois",1174933781,GA,Illinois
3886,"Batchtown, Illinois",1166534570,C,Illinois
3887,"Bath, Illinois",1166534668,C,Illinois
3888,"Baylis, Illinois",1166534884,C,Illinois
3889,"Bay View Gardens, Illinois",1166534844,Start,Illinois
3890,"Beach Park, Illinois",1166535008,C,Illinois
3891,"Beardstown, Illinois",1176767837,C,Illinois
3892,"Beaverville, Illinois",1166605678,C,Illinois
3893,"Beckemeyer, Illinois",1167562134,C,Illinois
3894,"Bedford Park, Illinois",1169344672,C,Illinois
3895,"Beecher, Illinois",1167774210,C,Illinois
3896,"Beecher City, Illinois",1177923863,C,Illinois
3897,"Belgium, Illinois",1166606491,Start,Illinois
3898,"Belknap, Illinois",1166606578,C,Illinois
3899,"Belle Prairie City, Illinois",1166015331,C,Illinois
3900,"Belle Rive, Illinois",1166606851,C,Illinois
3901,"Belleville, Illinois",1176389703,C,Illinois
3902,"Bellevue, Illinois",1166607045,Start,Illinois
3903,"Bellflower, Illinois",1166607096,C,Illinois
3904,"Bellmont, Illinois",1144054168,B,Illinois
3905,"Bellwood, Illinois",1173398010,C,Illinois
3906,"Belvidere, Illinois",1167622823,GA,Illinois
3907,"Bement, Illinois",1166607548,C,Illinois
3908,"Benld, Illinois",1178710493,GA,Illinois
3909,"Bensenville, Illinois",1169344770,C,Illinois
3910,"Benson, Illinois",1166608042,Start,Illinois
3911,"Bentley, Illinois",1166015427,Start,Illinois
3912,"Benton, Illinois",1176494132,C,Illinois
3913,"Berkeley, Illinois",1179075356,C,Illinois
3914,"Berlin, Illinois",1166608680,Start,Illinois
3915,"Berwyn, Illinois",1175848125,B,Illinois
3916,"Bethalto, Illinois",1170355794,GA,Illinois
3917,"Bethany, Illinois",1166609243,C,Illinois
3918,"Biggsville, Illinois",1166610313,C,Illinois
3919,"Big Rock, Illinois",1166610116,Start,Illinois
3920,"Bingham, Illinois",1166610460,Start,Illinois
3921,"Bishop Hill, Illinois",1168136023,C,Illinois
3922,"Bismarck, Illinois",1176970152,C,Illinois
3923,"Blandinsville, Illinois",1174988519,C,Illinois
3924,"Bloomingdale, Illinois",1173131414,C,Illinois
3925,"Bloomington, Illinois",1177665935,B,Illinois
3926,"Blue Island, Illinois",1175671624,B,Illinois
3927,"Blue Mound, Illinois",1166612823,C,Illinois
3928,"Bluffs, Illinois",1166613058,C,Illinois
3929,"Bluford, Illinois",1166613599,C,Illinois
3930,"Bolingbrook, Illinois",1173181909,C,Illinois
3931,"Bondville, Illinois",1166630525,Start,Illinois
3932,"Bone Gap, Illinois",1174123014,C,Illinois
3933,"Bonfield, Illinois",1100514874,C,Illinois
3934,"Bonnie, Illinois",1166630685,C,Illinois
3935,"Bourbonnais, Illinois",1175113567,GA,Illinois
3936,"Bowen, Illinois",1166631550,C,Illinois
3937,"Braceville, Illinois",1176180027,C,Illinois
3938,"Bradford, Illinois",1166632327,C,Illinois
3939,"Bradley, Illinois",1168624384,C,Illinois
3940,"Braidwood, Illinois",1165536836,GA,Illinois
3941,"Breese, Illinois",1167394633,C,Illinois
3942,"Bridgeport, Illinois",1165537049,C,Illinois
3943,"Bridgeview, Illinois",1169344887,GA,Illinois
3944,"Brighton, Illinois",1174401600,C,Illinois
3945,"Brimfield, Illinois",1108745575,Start,Illinois
3946,"Broadlands, Illinois",1179343927,C,Illinois
3947,"Broadview, Illinois",1178412498,C,Illinois
3948,"Broadwell, Illinois",1166634161,C,Illinois
3949,"Brocton, Illinois",1173965639,C,Illinois
3950,"Brookfield, Illinois",1169514793,C,Illinois
3951,"Brooklyn, Illinois",1166634572,C,Illinois
3952,"Brookport, Illinois",1165537332,C,Illinois
3953,"Broughton, Illinois",1166634918,C,Illinois
3954,"Browning, Illinois",1166635101,C,Illinois
3955,"Browns, Illinois",1174123068,GA,Illinois
3956,"Brownstown, Illinois",1166635267,C,Illinois
3957,"Brussels, Illinois",1166635693,C,Illinois
3958,"Bryant, Illinois",1176408606,C,Illinois
3959,"Buckingham, Illinois",1166636124,Start,Illinois
3960,"Buckley, Illinois",1166636145,Start,Illinois
3961,"Buckner, Illinois",1166636164,C,Illinois
3962,"Buda, Illinois",1173386020,C,Illinois
3963,"Buffalo, Illinois",1166636611,Start,Illinois
3964,"Buffalo Grove, Illinois",1176015596,FA,Illinois
3965,"Bull Valley, Illinois",1166636817,C,Illinois
3966,"Bulpitt, Illinois",1166636899,Start,Illinois
3967,"Buncombe, Illinois",1166636951,C,Illinois
3968,"Bunker Hill, Illinois",1176726427,C,Illinois
3969,"Burbank, Illinois",1168061457,C,Illinois
3970,"Bureau Junction, Illinois",1166637191,GA,Illinois
3971,"Burlington, Illinois",1173861805,C,Illinois
3972,"Burnham, Illinois",1169514941,C,Illinois
3973,"Burnt Prairie, Illinois",1166638462,C,Illinois
3974,"Burr Ridge, Illinois",1176024058,C,Illinois
3975,"Bush, Illinois",1166638813,C,Illinois
3976,"Bushnell, Illinois",1165721039,C,Illinois
3977,"Butler, Illinois",1166639401,GA,Illinois
3978,"Byron, Illinois",1165537862,C,Illinois
3979,"Cabery, Illinois",1166688429,C,Illinois
3980,"Cahokia, Illinois",1170437868,C,Illinois
3981,"Cairo, Illinois",1173614231,B,Illinois
3982,"Caledonia, Illinois",1166688903,C,Illinois
3983,"Calhoun, Illinois",1176864577,C,Illinois
3984,"Calumet City, Illinois",1174233733,GA,Illinois
3985,"Calumet Park, Illinois",1173398610,C,Illinois
3986,"Camargo, Illinois",1172985190,Start,Illinois
3987,"Cambria, Illinois",1166689363,C,Illinois
3988,"Cambridge, Illinois",1172210665,C,Illinois
3989,"Camden, Illinois",1166689469,Start,Illinois
3990,"Campbell Hill, Illinois",1166689781,C,Illinois
3991,"Camp Point, Illinois",1166797887,C,Illinois
3992,"Campton Hills, Illinois",1166689861,C,Illinois
3993,"Campus, Illinois",1166689875,GA,Illinois
3994,"Canton, Illinois",1167265852,GA,Illinois
3995,"Cantrall, Illinois",1170566587,Start,Illinois
3996,"Capron, Illinois",1172892689,Start,Illinois
3997,"Carbon Cliff, Illinois",1172412656,C,Illinois
3998,"Carbondale, Illinois",1178593047,B,Illinois
3999,"Carbon Hill, Illinois",1171463718,Start,Illinois
4000,"Carlinville, Illinois",1165578031,C,Illinois
4001,"Carlock, Illinois",1166690926,GA,Illinois
4002,"Carlyle, Illinois",1167076109,GA,Illinois
4003,"Carmi, Illinois",1165538395,C,Illinois
4004,"Carol Stream, Illinois",1178515176,C,Illinois
4005,"Carpentersville, Illinois",1167756785,GA,Illinois
4006,"Carrier Mills, Illinois",1170929435,B,Illinois
4007,"Carrollton, Illinois",1133858014,C,Illinois
4008,"Carterville, Illinois",1171504747,C,Illinois
4009,"Carthage, Illinois",1168313083,GA,Illinois
4010,"Cary, Illinois",1168598855,GA,Illinois
4011,"Casey, Illinois",1165538533,C,Illinois
4012,"Caseyville, Illinois",1166692081,GA,Illinois
4013,"Catlin, Illinois",1166692532,C,Illinois
4014,"Cave-In-Rock, Illinois",1166692612,C,Illinois
4015,"Cedar Point, Illinois",1177688378,C,Illinois
4016,"Cedarville, Illinois",1166693128,Start,Illinois
4017,"Central City, Illinois",1166693732,C,Illinois
4018,"Centralia, Illinois",1178245158,C,Illinois
4019,"Centreville, Illinois",1160832544,C,Illinois
4020,"Cerro Gordo, Illinois",1166693946,C,Illinois
4021,"Chadwick, Illinois",1171380797,C,Illinois
4022,"Champaign, Illinois",1175225177,B,Illinois
4023,"Chandlerville, Illinois",1175769911,Start,Illinois
4024,"Channahon, Illinois",1171120852,GA,Illinois
4025,"Chapin, Illinois",1166694316,B,Illinois
4026,"Charleston, Illinois",1179392651,C,Illinois
4027,"Chatham, Illinois",1170510413,C,Illinois
4028,"Chatsworth, Illinois",1166017717,GA,Illinois
4029,"Chebanse, Illinois",1108760957,C,Illinois
4030,"Chenoa, Illinois",1162430867,GA,Illinois
4031,"Cherry, Illinois",1166695033,C,Illinois
4032,"Cherry Valley, Illinois",1166695024,C,Illinois
4033,"Chester, Illinois",1171379464,GA,Illinois
4034,"Chesterfield, Illinois",1166695196,Start,Illinois
4035,"Chicago, Illinois",967239270,Stub,Illinois
4036,"Chicago Heights, Illinois",1172670874,C,Illinois
4037,"Chicago Ridge, Illinois",1177679990,C,Illinois
4038,"Chillicothe, Illinois",1179189821,C,Illinois
4039,"Chrisman, Illinois",1173965510,C,Illinois
4040,"Christopher, Illinois",1165539389,C,Illinois
4041,"Cicero, Illinois",1175552574,C,Illinois
4042,"Cisco, Illinois",1166695924,C,Illinois
4043,"Cisne, Illinois",1166695935,B,Illinois
4044,"Cissna Park, Illinois",1166695936,Start,Illinois
4045,"Claremont, Illinois",1177200629,C,Illinois
4046,"Clarendon Hills, Illinois",1173182277,C,Illinois
4047,"Clay City, Illinois",1166696491,C,Illinois
4048,"Clayton, Illinois",1166696813,C,Illinois
4049,"Clear Lake, Illinois",1174558925,C,Illinois
4050,"Cleveland, Illinois",1166697456,Start,Illinois
4051,"Clifton, Illinois",1166754576,C,Illinois
4052,"Clinton, Illinois",1172813644,C,Illinois
4053,"Coal City, Illinois",1168348680,C,Illinois
4054,"Coalton, Illinois",1166755635,C,Illinois
4055,"Coal Valley, Illinois",1166755574,C,Illinois
4056,"Coatsburg, Illinois",1166755665,C,Illinois
4057,"Cobden, Illinois",1166755733,GA,Illinois
4058,"Coffeen, Illinois",1165644637,C,Illinois
4059,"Colchester, Illinois",1165644686,GA,Illinois
4060,"Coleta, Illinois",1166756317,Start,Illinois
4061,"Colfax, Illinois",1166756410,GA,Illinois
4062,"Collinsville, Illinois",1168549203,C,Illinois
4063,"Colona, Illinois",1165644823,Start,Illinois
4064,"Colp, Illinois",1166756868,C,Illinois
4065,"Columbia, Illinois",1171684263,C,Illinois
4066,"Columbus, Illinois",1166757135,C,Illinois
4067,"Compton, Illinois",1166757356,C,Illinois
4068,"Concord, Illinois",1166757623,C,Illinois
4069,"Congerville, Illinois",1166757813,GA,Illinois
4070,"Cooksville, Illinois",1166758187,C,Illinois
4071,"Cordova, Illinois",1166759059,C,Illinois
4072,"Cornell, Illinois",1177969434,C,Illinois
4073,"Cortland, Illinois",1172812980,C,Illinois
4074,"Coulterville, Illinois",1166760120,C,Illinois
4075,"Country Club Hills, Illinois",1168061708,C,Illinois
4076,"Countryside, Illinois",1168383541,C,Illinois
4077,"Cowden, Illinois",1166766424,Start,Illinois
4078,"Crainville, Illinois",1166819536,C,Illinois
4079,"Creal Springs, Illinois",1165645510,C,Illinois
4080,"Crescent City, Illinois",1166819957,C,Illinois
4081,"Crest Hill, Illinois",1168405061,C,Illinois
4082,"Creston, Illinois",1178020209,Start,Illinois
4083,"Crestwood, Illinois",1172592513,C,Illinois
4084,"Crete, Illinois",1168404454,C,Illinois
4085,"Creve Coeur, Illinois",1176808703,C,Illinois
4086,"Crossville, Illinois",1166820705,GA,Illinois
4087,"Crystal Lake, Illinois",1174379020,B,Illinois
4088,"Cuba, Illinois",1178018388,GA,Illinois
4089,"Cullom, Illinois",1174670522,GA,Illinois
4090,"Curran, Illinois",1166821441,Start,Illinois
4091,"Cutler, Illinois",1166848476,B,Illinois
4092,"Cypress, Illinois",1166848551,C,Illinois
4093,"Dahlgren, Illinois",1166848684,C,Illinois
4094,"Dakota, Illinois",1166508851,Start,Illinois
4095,"Dallas City, Illinois",1165645985,GA,Illinois
4096,"Dalton City, Illinois",1166848927,C,Illinois
4097,"Dalzell, Illinois",1177687652,C,Illinois
4098,"Damiansville, Illinois",1167562185,C,Illinois
4099,"Dana, Illinois",1174159239,C,Illinois
4100,"Danforth, Illinois",1166849079,C,Illinois
4101,"Danvers, Illinois",1166849142,C,Illinois
4102,"Danville, Illinois",1175618141,GA,Illinois
4103,"Darien, Illinois",1178573699,C,Illinois
4104,"Davis, Illinois",1166849446,Start,Illinois
4105,"Davis Junction, Illinois",1166849417,C,Illinois
4106,"Dawson, Illinois",1145441627,Start,Illinois
4107,"Decatur, Illinois",1178879225,B,Illinois
4108,"Deer Creek, Illinois",1166850084,C,Illinois
4109,"Deerfield, Illinois",1176227303,B,Illinois
4110,"Deer Grove, Illinois",1166850088,Start,Illinois
4111,"Deer Park, Illinois",1169515260,C,Illinois
4112,"DeKalb, Illinois",1172741253,B,Illinois
4113,"De Land, Illinois",1171212524,C,Illinois
4114,"Delavan, Illinois",1166272825,C,Illinois
4115,"De Pue, Illinois",536319051,Stub,Illinois
4116,"De Soto, Illinois",1166849705,C,Illinois
4117,"Des Plaines, Illinois",1177481742,C,Illinois
4118,"Detroit, Illinois",1166851112,C,Illinois
4119,"De Witt, Illinois",528455327,Stub,Illinois
4120,"Diamond, Illinois",1166851359,Start,Illinois
4121,"Dieterich, Illinois",1178297495,GA,Illinois
4122,"Divernon, Illinois",1173920750,C,Illinois
4123,"Dix, Illinois",1166851913,C,Illinois
4124,"Dixmoor, Illinois",1173398701,C,Illinois
4125,"Dixon, Illinois",1176960619,C,Illinois
4126,"Dolton, Illinois",1179520718,GA,Illinois
4127,"Dongola, Illinois",1166852423,C,Illinois
4128,"Donnellson, Illinois",1166852463,C,Illinois
4129,"Donovan, Illinois",1109189154,C,Illinois
4130,"Dorchester, Illinois",1166852557,C,Illinois
4131,"Dover, Illinois",1166852986,C,Illinois
4132,"Dowell, Illinois",1166853026,GA,Illinois
4133,"Downers Grove, Illinois",1178572909,GA,Illinois
4134,"Downs, Illinois",1166853899,C,Illinois
4135,"Du Bois, Illinois",1166854350,GA,Illinois
4136,"Dunfermline, Illinois",1166854793,GA,Illinois
4137,"Dunlap, Illinois",1166854856,C,Illinois
4138,"Dupo, Illinois",1166855005,GA,Illinois
4139,"Du Quoin, Illinois",1178008528,C,Illinois
4140,"Durand, Illinois",1166855039,C,Illinois
4141,"Dwight, Illinois",1166855219,GA,Illinois
4142,"Eagarville, Illinois",1166855287,Start,Illinois
4143,"Earlville, Illinois",1174123276,C,Illinois
4144,"East Alton, Illinois",1166990449,GA,Illinois
4145,"East Brooklyn, Illinois",1166990557,Start,Illinois
4146,"East Cape Girardeau, Illinois",1166990585,C,Illinois
4147,"East Carondelet, Illinois",1139042999,C,Illinois
4148,"East Dubuque, Illinois",1165647631,C,Illinois
4149,"East Dundee, Illinois",1173030347,C,Illinois
4150,"East Galesburg, Illinois",1155388896,Start,Illinois
4151,"East Gillespie, Illinois",1138417432,Start,Illinois
4152,"East Hazel Crest, Illinois",1169516112,C,Illinois
4153,"East Moline, Illinois",1172385321,C,Illinois
4154,"Easton, Illinois",1166991596,GA,Illinois
4155,"East Peoria, Illinois",1178456693,GA,Illinois
4156,"East St. Louis, Illinois",1178719826,B,Illinois
4157,"Eddyville, Illinois",1166992055,GA,Illinois
4158,"Edgewood, Illinois",1178297877,GA,Illinois
4159,"Edinburg, Illinois",1166992464,C,Illinois
4160,"Edwardsville, Illinois",1171435536,C,Illinois
4161,"Effingham, Illinois",1175210800,GA,Illinois
4162,"Elburn, Illinois",1179077429,C,Illinois
4163,"El Dara, Illinois",1166992938,C,Illinois
4164,"Eldorado, Illinois",1179337528,GA,Illinois
4165,"Eldred, Illinois",1166993230,C,Illinois
4166,"Elgin, Illinois",1178388136,GA,Illinois
4167,"Elizabeth, Illinois",1166993408,C,Illinois
4168,"Elizabethtown, Illinois",1134964046,GA,Illinois
4169,"Elk Grove Village, Illinois",1176098287,C,Illinois
4170,"Elkhart, Illinois",1166993681,GA,Illinois
4171,"Elkville, Illinois",1134694385,GA,Illinois
4172,"Elliott, Illinois",1166993938,C,Illinois
4173,"Ellis Grove, Illinois",1166993967,Start,Illinois
4174,"Ellisville, Illinois",1166994066,C,Illinois
4175,"Ellsworth, Illinois",1166994133,C,Illinois
4176,"Elmhurst, Illinois",1179075548,C,Illinois
4177,"Elmwood, Illinois",1166273009,C,Illinois
4178,"Elmwood Park, Illinois",1172256679,C,Illinois
4179,"El Paso, Illinois",1170175687,C,Illinois
4180,"Elsah, Illinois",1165808824,C,Illinois
4181,"Elvaston, Illinois",1166995008,C,Illinois
4182,"Elwood, Illinois",1176745591,C,Illinois
4183,"Emden, Illinois",1166995174,C,Illinois
4184,"Emington, Illinois",1166995291,Start,Illinois
4185,"Energy, Illinois",1166995564,C,Illinois
4186,"Enfield, Illinois",1166995602,C,Illinois
4187,"Equality, Illinois",1172394671,C,Illinois
4188,"Erie, Illinois",1168804266,Start,Illinois
4189,"Essex, Illinois",1166996378,C,Illinois
4190,"Eureka, Illinois",1165650897,C,Illinois
4191,"Evanston, Illinois",1178294702,B,Illinois
4192,"Evansville, Illinois",1166996863,C,Illinois
4193,"Evergreen Park, Illinois",1169516558,C,Illinois
4194,"Ewing, Illinois",1166997171,C,Illinois
4195,"Exeter, Illinois",1166997543,C,Illinois
4196,"Fairbury, Illinois",1165746560,C,Illinois
4197,"Fairfield, Illinois",1166804173,C,Illinois
4198,"Fairmont City, Illinois",1166998080,C,Illinois
4199,"Fairmount, Illinois",1166998117,C,Illinois
4200,"Fairview, Illinois",1166998354,C,Illinois
4201,"Fairview Heights, Illinois",1174030141,C,Illinois
4202,"Farina, Illinois",1166998851,GA,Illinois
4203,"Farmer City, Illinois",1172813701,GA,Illinois
4204,"Farmersville, Illinois",1166998964,C,Illinois
4205,"Farmington, Illinois",1165746761,C,Illinois
4206,"Fayetteville, Illinois",1167014360,C,Illinois
4207,"Ferris, Illinois",1167014743,C,Illinois
4208,"Fidelity, Illinois",1167014798,C,Illinois
4209,"Fieldon, Illinois",1167014826,C,Illinois
4210,"Fillmore, Illinois",1167014911,C,Illinois
4211,"Findlay, Illinois",1167014966,C,Illinois
4212,"Fisher, Illinois",1167015090,C,Illinois
4213,"Fithian, Illinois",1167015189,GA,Illinois
4214,"Flanagan, Illinois",1149548031,Start,Illinois
4215,"Flat Rock, Illinois",1171837674,C,Illinois
4216,"Flora, Illinois",1174913220,C,Illinois
4217,"Florence, Illinois",1167015718,C,Illinois
4218,"Flossmoor, Illinois",1169545510,C,Illinois
4219,"Foosland, Illinois",1176941886,C,Illinois
4220,"Ford Heights, Illinois",1176894077,GA,Illinois
4221,"Forest City, Illinois",1167016189,C,Illinois
4222,"Forest Park, Illinois",1169545644,GA,Illinois
4223,"Forest View, Illinois",1169545700,C,Illinois
4224,"Forrest, Illinois",1167016484,C,Illinois
4225,"Forreston, Illinois",1167016493,C,Illinois
4226,"Forsyth, Illinois",1169772486,C,Illinois
4227,"Fox Lake, Illinois",1176859401,GA,Illinois
4228,"Fox River Grove, Illinois",1173168014,B,Illinois
4229,"Frankfort, Illinois",1177443123,GA,Illinois
4230,"Franklin, Illinois",1167017613,C,Illinois
4231,"Franklin Grove, Illinois",1167017325,C,Illinois
4232,"Franklin Park, Illinois",1178364455,C,Illinois
4233,"Freeburg, Illinois",1167017824,C,Illinois
4234,"Freeman Spur, Illinois",1167017912,C,Illinois
4235,"Freeport, Illinois",1175000932,C,Illinois
4236,"Fulton, Illinois",1165747515,C,Illinois
4237,"Fults, Illinois",1145147934,C,Illinois
4238,"Galatia, Illinois",1167018935,C,Illinois
4239,"Galena, Illinois",1176729877,C,Illinois
4240,"Galesburg, Illinois",1178309898,C,Illinois
4241,"Galva, Illinois",1165747619,C,Illinois
4242,"Gardner, Illinois",1178011733,C,Illinois
4243,"Garrett, Illinois",1172985237,C,Illinois
4244,"Gays, Illinois",1167019946,GA,Illinois
4245,"Geneseo, Illinois",1171547696,GA,Illinois
4246,"Geneva, Illinois",1179077067,GA,Illinois
4247,"Genoa, Illinois",1172670080,C,Illinois
4248,"Georgetown, Illinois",1165747855,C,Illinois
4249,"Germantown, Illinois",1167562243,C,Illinois
4250,"Germantown Hills, Illinois",1145566134,C,Illinois
4251,"German Valley, Illinois",1145326235,Start,Illinois
4252,"Gibson City, Illinois",1165747925,C,Illinois
4253,"Gifford, Illinois",1176822776,C,Illinois
4254,"Gilberts, Illinois",1167020704,C,Illinois
4255,"Gillespie, Illinois",1165747962,C,Illinois
4256,"Gilman, Illinois",1165747993,C,Illinois
4257,"Girard, Illinois",1165748010,GA,Illinois
4258,"Gladstone, Illinois",1167021126,GA,Illinois
4259,"Glasford, Illinois",1178258966,C,Illinois
4260,"Glasgow, Illinois",1167021184,C,Illinois
4261,"Glen Carbon, Illinois",1173277184,C,Illinois
4262,"Glencoe, Illinois",1178852681,C,Illinois
4263,"Glendale Heights, Illinois",1177215192,C,Illinois
4264,"Glen Ellyn, Illinois",1179076005,C,Illinois
4265,"Glenview, Illinois",1170359044,B,Illinois
4266,"Glenwood, Illinois",1169694952,C,Illinois
4267,"Godfrey, Illinois",1167125122,GA,Illinois
4268,"Godley, Illinois",1167125134,Start,Illinois
4269,"Golconda, Illinois",1174813954,C,Illinois
4270,"Golden, Illinois",1162503689,C,Illinois
4271,"Golden Gate, Illinois",1167125260,Start,Illinois
4272,"Golf, Illinois",1172008261,C,Illinois
4273,"Goodfield, Illinois",1167125541,C,Illinois
4274,"Good Hope, Illinois",1167125480,C,Illinois
4275,"Goreville, Illinois",1167125810,C,Illinois
4276,"Gorham, Illinois",1167125823,C,Illinois
4277,"Grafton, Illinois",1165748337,C,Illinois
4278,"Grand Ridge, Illinois",1174159767,C,Illinois
4279,"Grand Tower, Illinois",1165748432,GA,Illinois
4280,"Grandview, Illinois",1167126528,Start,Illinois
4281,"Granite City, Illinois",1177828449,B,Illinois
4282,"Grantfork, Illinois",1167127057,C,Illinois
4283,"Grant Park, Illinois",1167126777,C,Illinois
4284,"Granville, Illinois",1109195160,Start,Illinois
4285,"Grayslake, Illinois",1173363490,C,Illinois
4286,"Grayville, Illinois",1174122967,C,Illinois
4287,"Greenfield, Illinois",1165748692,C,Illinois
4288,"Green Oaks, Illinois",1167127768,C,Illinois
4289,"Greenup, Illinois",1175858121,C,Illinois
4290,"Green Valley, Illinois",1167127935,Start,Illinois
4291,"Greenview, Illinois",1167128386,C,Illinois
4292,"Greenville, Illinois",1162678944,B,Illinois
4293,"Greenwood, Illinois",1167128573,Start,Illinois
