article_title,revision_id,article_quality,state,population,regional_division
"Georgetown, Massachusetts",1166673816,C,Massachusetts,6981974,New England
"Gill, Massachusetts",1178974129,C,Massachusetts,6981974,New England
"Gloucester, Massachusetts",1177433222,B,Massachusetts,6981974,New England
"Goshen, Massachusetts",1166069613,C,Massachusetts,6981974,New England
"Gosnold, Massachusetts",1166069631,C,Massachusetts,6981974,New England
"Grafton, Massachusetts",1178800086,C,Massachusetts,6981974,New England
"Granby, Massachusetts",1172717547,C,Massachusetts,6981974,New England
"Granville, Massachusetts",1177741358,GA,Massachusetts,6981974,New England
"Great Barrington, Massachusetts",1169352708,B,Massachusetts,6981974,New England
"Greenfield, Massachusetts",1175567255,C,Massachusetts,6981974,New England
"Groton, Massachusetts",1166180134,C,Massachusetts,6981974,New England
"Groveland, Massachusetts",1170251512,C,Massachusetts,6981974,New England
"Hadley, Massachusetts",1174443299,GA,Massachusetts,6981974,New England
"Halifax, Massachusetts",1171021618,C,Massachusetts,6981974,New England
"Hamilton, Massachusetts",1170678939,C,Massachusetts,6981974,New England
"Hampden, Massachusetts",1166180371,C,Massachusetts,6981974,New England
"Hancock, Massachusetts",1166180407,C,Massachusetts,6981974,New England
"Hanover, Massachusetts",1168800169,C,Massachusetts,6981974,New England
"Hanson, Massachusetts",1166180455,C,Massachusetts,6981974,New England
"Hardwick, Massachusetts",1166180476,C,Massachusetts,6981974,New England
"Harvard, Massachusetts",1178473616,B,Massachusetts,6981974,New England
"Harwich, Massachusetts",1176117284,C,Massachusetts,6981974,New England
"Hatfield, Massachusetts",1166180700,C,Massachusetts,6981974,New England
"Haverhill, Massachusetts",1178516564,C,Massachusetts,6981974,New England
"Hawley, Massachusetts",1174707560,C,Massachusetts,6981974,New England
"Heath, Massachusetts",1166180805,C,Massachusetts,6981974,New England
"Hingham, Massachusetts",1178863447,C,Massachusetts,6981974,New England
"Hinsdale, Massachusetts",1166181113,C,Massachusetts,6981974,New England
"Holbrook, Massachusetts",1169799205,C,Massachusetts,6981974,New England
"Holden, Massachusetts",1166181192,C,Massachusetts,6981974,New England
"Holland, Massachusetts",1166181223,C,Massachusetts,6981974,New England
"Holliston, Massachusetts",1174795329,C,Massachusetts,6981974,New England
"Holyoke, Massachusetts",1177869063,GA,Massachusetts,6981974,New England
"Hopedale, Massachusetts",1166181369,GA,Massachusetts,6981974,New England
"Hopkinton, Massachusetts",1179392250,C,Massachusetts,6981974,New England
"Hubbardston, Massachusetts",1166181474,C,Massachusetts,6981974,New England
"Hudson, Massachusetts",1175693899,B,Massachusetts,6981974,New England
"Hull, Massachusetts",1172852301,C,Massachusetts,6981974,New England
"Huntington, Massachusetts",1166181562,GA,Massachusetts,6981974,New England
"Ipswich, Massachusetts",1161181616,C,Massachusetts,6981974,New England
"Kingston, Massachusetts",1176263428,C,Massachusetts,6981974,New England
"Lakeville, Massachusetts",1179048083,GA,Massachusetts,6981974,New England
"Lancaster, Massachusetts",1170887830,C,Massachusetts,6981974,New England
"Lanesborough, Massachusetts",1166205523,C,Massachusetts,6981974,New England
"Lawrence, Massachusetts",1168146546,B,Massachusetts,6981974,New England
"Lee, Massachusetts",1166205704,C,Massachusetts,6981974,New England
"Leicester, Massachusetts",1174115507,C,Massachusetts,6981974,New England
"Lenox, Massachusetts",1169766619,C,Massachusetts,6981974,New England
"Leominster, Massachusetts",1175294234,GA,Massachusetts,6981974,New England
"Leverett, Massachusetts",1173863328,C,Massachusetts,6981974,New England
"Lexington, Massachusetts",1176135157,C,Massachusetts,6981974,New England
"Leyden, Massachusetts",1179513284,C,Massachusetts,6981974,New England
"Lincoln, Massachusetts",1177849382,C,Massachusetts,6981974,New England
"Littleton, Massachusetts",1173882967,FA,Massachusetts,6981974,New England
"Longmeadow, Massachusetts",1174803009,C,Massachusetts,6981974,New England
"Lowell, Massachusetts",1179259972,B,Massachusetts,6981974,New England
"Ludlow, Massachusetts",1174519738,C,Massachusetts,6981974,New England
"Lunenburg, Massachusetts",1170037168,C,Massachusetts,6981974,New England
"Lynn, Massachusetts",1178793327,B,Massachusetts,6981974,New England
"Lynnfield, Massachusetts",1179431376,C,Massachusetts,6981974,New England
"Malden, Massachusetts",1176705942,B,Massachusetts,6981974,New England
"Manchester-by-the-Sea, Massachusetts",1177992255,C,Massachusetts,6981974,New England
"Mansfield, Massachusetts",1177597155,GA,Massachusetts,6981974,New England
"Marblehead, Massachusetts",1178380718,B,Massachusetts,6981974,New England
"Marion, Massachusetts",1170177631,C,Massachusetts,6981974,New England
"Marlborough, Massachusetts",1176958034,C,Massachusetts,6981974,New England
"Marshfield, Massachusetts",1161181602,C,Massachusetts,6981974,New England
"Mashpee, Massachusetts",1174054690,B,Massachusetts,6981974,New England
"Mattapoisett, Massachusetts",1093501520,Stub,Massachusetts,6981974,New England
"Maynard, Massachusetts",1170941857,FA,Massachusetts,6981974,New England
"Medfield, Massachusetts",1177077153,GA,Massachusetts,6981974,New England
"Medford, Massachusetts",1177522879,GA,Massachusetts,6981974,New England
"Medway, Massachusetts",1179094331,C,Massachusetts,6981974,New England
"Melrose, Massachusetts",1179343419,C,Massachusetts,6981974,New England
"Mendon, Massachusetts",1166207493,GA,Massachusetts,6981974,New England
"Merrimac, Massachusetts",1174201489,C,Massachusetts,6981974,New England
"Methuen, Massachusetts",1171227261,C,Massachusetts,6981974,New England
"Middleborough, Massachusetts",1174098917,C,Massachusetts,6981974,New England
"Middlefield, Massachusetts",1177339415,C,Massachusetts,6981974,New England
"Middleton, Massachusetts",1175889829,C,Massachusetts,6981974,New England
"Milford, Massachusetts",1177584140,C,Massachusetts,6981974,New England
"Millbury, Massachusetts",1177334019,C,Massachusetts,6981974,New England
"Millis, Massachusetts",1177313852,GA,Massachusetts,6981974,New England
"Millville, Massachusetts",1174769567,C,Massachusetts,6981974,New England
"Milton, Massachusetts",1177518446,B,Massachusetts,6981974,New England
"Monroe, Massachusetts",1172908895,C,Massachusetts,6981974,New England
"Monson, Massachusetts",1166804174,C,Massachusetts,6981974,New England
"Montague, Massachusetts",1166219749,C,Massachusetts,6981974,New England
"Monterey, Massachusetts",1166208264,C,Massachusetts,6981974,New England
"Montgomery, Massachusetts",1166208343,C,Massachusetts,6981974,New England
"Mount Washington, Massachusetts",1170061058,C,Massachusetts,6981974,New England
"Nahant, Massachusetts",1178957917,GA,Massachusetts,6981974,New England
Nantucket,1174693890,C,Massachusetts,6981974,New England
"Natick, Massachusetts",1178781669,B,Massachusetts,6981974,New England
"Needham, Massachusetts",1176826031,B,Massachusetts,6981974,New England
"New Ashford, Massachusetts",1166209011,GA,Massachusetts,6981974,New England
"New Bedford, Massachusetts",1178957257,B,Massachusetts,6981974,New England
"New Braintree, Massachusetts",1166209017,C,Massachusetts,6981974,New England
"New Marlborough, Massachusetts",1166209264,C,Massachusetts,6981974,New England
"New Salem, Massachusetts",1174054982,C,Massachusetts,6981974,New England
"Newbury, Massachusetts",1170766799,C,Massachusetts,6981974,New England
"Newburyport, Massachusetts",1172837565,B,Massachusetts,6981974,New England
"Newton, Massachusetts",1177522012,C,Massachusetts,6981974,New England
"Norfolk, Massachusetts",1169438853,C,Massachusetts,6981974,New England
"North Adams, Massachusetts",1172623886,C,Massachusetts,6981974,New England
"North Andover, Massachusetts",1177505914,GA,Massachusetts,6981974,New England
"North Attleborough, Massachusetts",1177245130,B,Massachusetts,6981974,New England
"North Brookfield, Massachusetts",1161739379,C,Massachusetts,6981974,New England
"North Reading, Massachusetts",1168754385,C,Massachusetts,6981974,New England
"Northampton, Massachusetts",1178253198,B,Massachusetts,6981974,New England
"Northborough, Massachusetts",1176703560,C,Massachusetts,6981974,New England
"Northbridge, Massachusetts",1166209810,C,Massachusetts,6981974,New England
"Northfield, Massachusetts",1179513236,C,Massachusetts,6981974,New England
"Norton, Massachusetts",1167276675,C,Massachusetts,6981974,New England
"Norwell, Massachusetts",1172304622,GA,Massachusetts,6981974,New England
"Norwood, Massachusetts",1178802228,C,Massachusetts,6981974,New England
"Oak Bluffs, Massachusetts",1166209924,FA,Massachusetts,6981974,New England
"Oakham, Massachusetts",1166210000,C,Massachusetts,6981974,New England
"Orange, Massachusetts",1177304983,C,Massachusetts,6981974,New England
"Orleans, Massachusetts",1169601742,C,Massachusetts,6981974,New England
"Otis, Massachusetts",1176925078,C,Massachusetts,6981974,New England
"Oxford, Massachusetts",1176872768,C,Massachusetts,6981974,New England
"Palmer, Massachusetts",1168107606,C,Massachusetts,6981974,New England
"Paxton, Massachusetts",1174813021,C,Massachusetts,6981974,New England
"Peabody, Massachusetts",1175283526,C,Massachusetts,6981974,New England
"Pelham, Massachusetts",1166211105,C,Massachusetts,6981974,New England
"Pembroke, Massachusetts",1168449212,C,Massachusetts,6981974,New England
"Pepperell, Massachusetts",1167686546,C,Massachusetts,6981974,New England
"Peru, Massachusetts",1174723749,C,Massachusetts,6981974,New England
"Petersham, Massachusetts",1166211240,C,Massachusetts,6981974,New England
"Phillipston, Massachusetts",1166211264,C,Massachusetts,6981974,New England
"Pittsfield, Massachusetts",1177781423,B,Massachusetts,6981974,New England
"Plainfield, Massachusetts",1166229034,C,Massachusetts,6981974,New England
"Plainville, Massachusetts",1175956514,C,Massachusetts,6981974,New England
"Plymouth, Massachusetts",1175605176,C,Massachusetts,6981974,New England
"Plympton, Massachusetts",1171021767,C,Massachusetts,6981974,New England
"Princeton, Massachusetts",1174999941,C,Massachusetts,6981974,New England
"Provincetown, Massachusetts",1178029199,B,Massachusetts,6981974,New England
"Quincy, Massachusetts",1176114651,GA,Massachusetts,6981974,New England
"Randolph, Massachusetts",1177463660,C,Massachusetts,6981974,New England
"Raynham, Massachusetts",1166229640,C,Massachusetts,6981974,New England
"Reading, Massachusetts",1179521761,GA,Massachusetts,6981974,New England
"Rehoboth, Massachusetts",1174053638,C,Massachusetts,6981974,New England
"Revere, Massachusetts",1175205814,GA,Massachusetts,6981974,New England
"Richmond, Massachusetts",1166229845,C,Massachusetts,6981974,New England
"Rochester, Massachusetts",1170177943,C,Massachusetts,6981974,New England
"Rockland, Massachusetts",1172857266,C,Massachusetts,6981974,New England
"Rockport, Massachusetts",1173150226,C,Massachusetts,6981974,New England
"Rowe, Massachusetts",1166230328,C,Massachusetts,6981974,New England
"Rowley, Massachusetts",1175585748,C,Massachusetts,6981974,New England
"Royalston, Massachusetts",1174789957,C,Massachusetts,6981974,New England
"Russell, Massachusetts",1176273559,C,Massachusetts,6981974,New England
"Rutland, Massachusetts",1174054885,C,Massachusetts,6981974,New England
"Salem, Massachusetts",1179345149,B,Massachusetts,6981974,New England
"Salisbury, Massachusetts",1176609182,C,Massachusetts,6981974,New England
"Sandisfield, Massachusetts",1169352476,C,Massachusetts,6981974,New England
"Sandwich, Massachusetts",1176713993,C,Massachusetts,6981974,New England
"Saugus, Massachusetts",1177063422,GA,Massachusetts,6981974,New England
"Savoy, Massachusetts",1166230760,C,Massachusetts,6981974,New England
"Scituate, Massachusetts",1163512355,C,Massachusetts,6981974,New England
"Seekonk, Massachusetts",1169690209,C,Massachusetts,6981974,New England
"Sharon, Massachusetts",1177335891,C,Massachusetts,6981974,New England
"Sheffield, Massachusetts",1177393597,C,Massachusetts,6981974,New England
"Shelburne, Massachusetts",1166231156,C,Massachusetts,6981974,New England
"Sherborn, Massachusetts",1170566905,C,Massachusetts,6981974,New England
"Shirley, Massachusetts",1167124600,C,Massachusetts,6981974,New England
"Shrewsbury, Massachusetts",1178168096,C,Massachusetts,6981974,New England
"Shutesbury, Massachusetts",1166231300,C,Massachusetts,6981974,New England
"Somerset, Massachusetts",1170178084,C,Massachusetts,6981974,New England
"Somerville, Massachusetts",1178752725,B,Massachusetts,6981974,New England
"South Hadley, Massachusetts",1176866890,C,Massachusetts,6981974,New England
"Southampton, Massachusetts",1166329827,C,Massachusetts,6981974,New England
"Southborough, Massachusetts",1170409658,C,Massachusetts,6981974,New England
"Southbridge, Massachusetts",1179072306,C,Massachusetts,6981974,New England
"Southwick, Massachusetts",1165055262,C,Massachusetts,6981974,New England
"Spencer, Massachusetts",1171109462,C,Massachusetts,6981974,New England
"Springfield, Massachusetts",1178981969,B,Massachusetts,6981974,New England
"Sterling, Massachusetts",1173877555,C,Massachusetts,6981974,New England
"Stockbridge, Massachusetts",1178477770,B,Massachusetts,6981974,New England
"Stoneham, Massachusetts",1176496682,C,Massachusetts,6981974,New England
"Stoughton, Massachusetts",1178843054,GA,Massachusetts,6981974,New England
"Stow, Massachusetts",1170700616,GA,Massachusetts,6981974,New England
"Sturbridge, Massachusetts",1174253147,C,Massachusetts,6981974,New England
"Sudbury, Massachusetts",1163140491,C,Massachusetts,6981974,New England
"Sunderland, Massachusetts",1166330866,C,Massachusetts,6981974,New England
"Sutton, Massachusetts",1178453137,C,Massachusetts,6981974,New England
"Swampscott, Massachusetts",1178702114,GA,Massachusetts,6981974,New England
"Swansea, Massachusetts",1170178310,C,Massachusetts,6981974,New England
"Taunton, Massachusetts",1177476323,B,Massachusetts,6981974,New England
"Templeton, Massachusetts",1151470682,C,Massachusetts,6981974,New England
"Tewksbury, Massachusetts",1177454663,C,Massachusetts,6981974,New England
"Tisbury, Massachusetts",1172125304,C,Massachusetts,6981974,New England
"Tolland, Massachusetts",1175888389,C,Massachusetts,6981974,New England
"Topsfield, Massachusetts",1171358967,FA,Massachusetts,6981974,New England
"Townsend, Massachusetts",1166331515,C,Massachusetts,6981974,New England
"Truro, Massachusetts",1176640737,C,Massachusetts,6981974,New England
"Tyngsborough, Massachusetts",1176475974,C,Massachusetts,6981974,New England
"Tyringham, Massachusetts",1166815301,GA,Massachusetts,6981974,New England
"Upton, Massachusetts",1167113852,GA,Massachusetts,6981974,New England
"Uxbridge, Massachusetts",1178800686,GA,Massachusetts,6981974,New England
"Wakefield, Massachusetts",1177289684,GA,Massachusetts,6981974,New England
"Wales, Massachusetts",1166332392,C,Massachusetts,6981974,New England
"Walpole, Massachusetts",1178945082,B,Massachusetts,6981974,New England
"Waltham, Massachusetts",1177397802,GA,Massachusetts,6981974,New England
"Ware, Massachusetts",1174054301,C,Massachusetts,6981974,New England
"Wareham, Massachusetts",1170364161,C,Massachusetts,6981974,New England
"Warren, Massachusetts",1166332602,C,Massachusetts,6981974,New England
"Warwick, Massachusetts",1105191402,C,Massachusetts,6981974,New England
"Washington, Massachusetts",1166332702,C,Massachusetts,6981974,New England
"Watertown, Massachusetts",1176404518,B,Massachusetts,6981974,New England
"Wayland, Massachusetts",1177370382,C,Massachusetts,6981974,New England
"Webster, Massachusetts",1166332947,C,Massachusetts,6981974,New England
"Wellesley, Massachusetts",1175506801,B,Massachusetts,6981974,New England
"Wellfleet, Massachusetts",1139778381,C,Massachusetts,6981974,New England
"Wendell, Massachusetts",1176619307,C,Massachusetts,6981974,New England
"Wenham, Massachusetts",1177239958,C,Massachusetts,6981974,New England
"West Boylston, Massachusetts",1177800225,C,Massachusetts,6981974,New England
"West Bridgewater, Massachusetts",1177348869,C,Massachusetts,6981974,New England
"West Brookfield, Massachusetts",1167464645,C,Massachusetts,6981974,New England
"West Newbury, Massachusetts",1175557108,GA,Massachusetts,6981974,New England
